Drug,Disease,Class,TC_HPO-SIM,TC_PHENO-SIM,SE-SIM_HPO-SIM,SE-SIM_PHENO-SIM,PPI-SIM_HPO-SIM,PPI-SIM_PHENO-SIM,HPO-SIM,PHENO-SIM,GO-SIM_HPO-SIM,GO-SIM_PHENO-SIM,TARGETSEQ-SIM_HPO-SIM,TARGETSEQ-SIM_PHENO-SIM
DB00448,220120,0,0.6159557638,0.4291975376,0.6159557638,0.1756369239,0.6159557638,0.2116798562,312.124975,312.124975,0.806476348,0.806476348,0.6159557638,0.2175119394
DB00428,266120,0,0.7671863223,0,0.7671863223,0,0.7671863223,0,236.4408587,0,0.7671863223,0,0.7671863223,0
DB00959,147530,0,0.7310848146,0.7242859683,0.6505882023,0.431907794,0.7539789848,0.5754055066,358.2010609,358.2010609,0.8561383014,0.8561383014,0.7539789848,0.3653305126
DB00441,143500,0,0.7123641531,0.7123641531,0.6285514605,0.2948839123,0.6856283174,0,274.7067419,265.9868418,0.7431714614,0.7431714614,0.6856283174,0.2160316799
DB00622,166710,0,0.7272037012,0.646313793,0.7272037012,0.4360514248,0.7622556763,0.5754055066,303.5523019,303.5523019,0.8239552238,0.8239552238,0.7622556763,0.2374827707
DB00706,192000,0,0.8077149537,0.6896446593,0.8077149537,0.449766691,0.8230728702,0.2116798562,307.5109754,307.5109754,0.8226662799,0.8226662799,0.8230728702,0.1887293328
DB00991,125852,0,0.6808179016,0,0.6808179016,0,0.6908802851,0,99.94582825,0,0.7991085807,0,0.6908802851,0
DB00384,134750,0,0.7332101747,0.2711630723,0.7332101747,0.3136250241,0.7332101747,0.2116798562,184.2851052,184.2851052,0.7386983302,0.7386983302,0.7332101747,0.2364572362
DB00736,607631,0,0.6920066759,0.6920066759,0.6586005901,0.5550502753,0.6586005901,0.2116798562,259.7036773,259.7036773,0.8441646713,0.8441646713,0.6586005901,0.2194670838
DB00419,300491,0,0.6894996998,0.6894996998,0.4533712507,0.4040610178,0.4533712507,0.2116798562,272.7746323,272.7746323,0.7130880005,0.7130880005,0.4533712507,0.2309360191
DB00945,270960,0,0.7178774684,0.4738035415,0.7178774684,0.2581988897,0.7178774684,0.3490010815,269.2201748,14.59451952,0.8583548152,0.8583548152,0.7178774684,0.221474171
DB00588,157300,0,0.6579025923,0.6579025923,0.6222057754,0.4455663943,0.7860950423,0.3490010815,223.5911447,223.5911447,0.886810036,0.886810036,0.7860950423,0.2379536927
DB01579,602068,0,0.6688560541,0.6688560541,0.6579120589,0.2387834665,0.7556471559,0.1283903228,204.1029152,204.1029152,0.7270584469,0.7101794033,0.7556471559,0.2179899647
DB01142,102500,0,0.6528625492,0.6528625492,0.554213013,0.4972451581,0.7283966408,0.3490010815,244.5465191,244.5465191,0.8644605722,0.8644605722,0.7283966408,0.2244007051
DB00297,308350,0,0.6298663901,0.4629100499,0.6298663901,0.405839725,0.7606086606,0.3490010815,229.5756956,229.5756956,0.938830968,0.938830968,0.7831426367,0.7831426367
DB00804,109200,0,0.6146394915,0.5674803065,0.5158094552,0.3565370164,0.5256856876,0,352.1931288,352.1931288,0.7480265448,0.7075162409,0.5256856876,0.2051480274
DB01224,607682,0,0.7542043643,0.5976143047,0.7542043643,0.6187077868,0.7724171332,0.3490010815,350.9871793,350.9871793,0.9096613415,0.9096613415,0.7724171332,0.2448185119
DB00800,607501,0,0.6641318822,0.6741998625,0.6015157854,0.381000381,0.7805749974,0.3490010815,337.3087084,345.4316141,0.9592417012,0.9773375893,0.7805749974,0.5268069018
DB00804,146850,0,0.7261973857,0.5916079783,0.7261973857,0.3910147849,0.7261973857,0.2116798562,355.4377583,355.4377583,0.8598412474,0.721748167,0.7261973857,0.1879220691
DB00278,153880,0,0.6647857665,0.5512908204,0.4377369914,0.3419583072,0.4377369914,0.2116798562,322.5089146,322.5089146,0.8153860633,0.8153860633,0.4377369914,0.2178725776
DB00401,607554,0,0.8136537404,0.6422616289,0.8136537404,0.5282705438,1,1,159.7591938,159.7591938,0.9915034323,0.9915034323,1,1
DB01080,303110,0,0.6452123726,0.5669467095,0.6452123726,0.4554769011,0.6452123726,0.3490010815,177.1186043,177.1186043,0.8413266145,0.8413266145,0.6452123726,0.2244603508
DB00193,311360,0,0.7359800722,0.7359800722,0.5941403218,0.5266244709,0.7169968562,0.3490010815,333.1140946,333.1140946,0.8194313157,0.8194313157,0.7169968562,0.2056623902
DB01068,121200,0,0.8496855414,0.5933908291,0.8496855414,0.3345345384,1,1,295.5586327,265.6689669,0.9256319074,0.9256319074,1,1
DB00968,208550,0,0.7715167498,0.7715167498,0.5821253133,0.4570128658,0.5821253133,0.5754055066,196.9949238,196.9949238,0.9216106903,0.9216106903,0.5821253133,0.433242226
DB00125,300491,0,0.7254762501,0.7254762501,0.7186643098,0.2911112549,0.7186643098,0.3490010815,317.5326755,317.5326755,0.8435552498,0.8435552498,0.7186643098,0.2557550815
DB00390,175505,0,0.663783786,0.3759047058,0.5895709953,0.2543735095,0.5895709953,0.2116798562,259.0173739,259.0173739,0.8362669864,0.8362669864,0.709769463,0.1882616873
DB00514,150699,0,0.6790784087,0,0.6790784087,0,0.8247749038,0,309.2673636,0,0.7852268939,0,0.8247749038,0
DB01182,114580,0,0.7071067812,0.7071067812,0.5222329679,0.5222329679,0.7665220203,0.3490010815,298.9130308,298.9130308,0.8933406762,0.8933406762,0.7665220203,0.7369746074
DB01210,608033,0,0.6646019114,0.5846128222,0.6028538642,0.2809757435,0.7410365682,0.3490010815,334.264865,334.264865,0.9332484574,0.9332484574,0.7410365682,0.5046698864
DB00608,109200,0,0.6652991439,0.6652991439,0.4039797272,0.2214037214,0.6100050402,0,352.1704133,352.1704133,0.6822360153,0.6822360153,0.6100050402,0.2269493906
DB01133,225740,0,0.7008134181,0.417855447,0.7008134181,0.271448357,0.7008134181,0.3490010815,358.1256763,358.1256763,0.8050661582,0.8050661582,0.7008134181,0.20490768
DB00571,607459,0,0.715709431,0.6509445549,0.715709431,0.4340573661,0.715709431,0.3490010815,353.0269112,353.0269112,0.8684103526,0.8684103526,0.715709431,0.3079016035
DB00563,121201,0,0.7019309872,0.6482976593,0.7019309872,0.3177690965,0.7019309872,0.2116798562,309.740547,265.7178955,0.7072030623,0.7014529409,0.7019309872,0.1877271994
DB02546,132100,0,0.5724945471,0.5580998207,0.5724945471,0.2788866755,0.7877277553,0.3490010815,249.6888241,123.3004461,0.7807847514,0.7807847514,0.7877277553,0.1989314663
DB00741,140850,0,0.6766650791,0.6432675209,0.5510652393,0.3320634874,0.716439417,0.3490010815,320.4122345,320.4122345,0.8161931,0.8161931,0.716439417,0.1916375577
DB00419,181500,0,0.7302967433,0.7302967433,0.4052574202,0.4052574202,0.4025408926,0.3490010815,272.8259518,272.8259518,0.7615261432,0.7615261432,0.4025408926,0.2436860523
DB01577,275000,0,0.7682964493,0.5,0.7682964493,0.320844474,0.7682964493,0.3490010815,306.1747867,306.1747867,0.7965123227,0.7965123227,0.7682964493,0.1981285188
DB00644,137750,0,0.769023959,0.769023959,0.502719898,0.2822162605,0.502719898,0.07787266721,283.7375548,283.7375548,0.8223784562,0.8223784562,0.6730270232,0.339816879
DB01185,166300,0,0.6388817402,0.5222329679,0.599379091,0.2672612419,0.652317691,0.3490010815,312.956866,312.956866,0.8345324196,0.8345324196,0.652317691,0.1997132803
DB00501,121200,0,0.6905844993,0.5406548736,0.6905844993,0.4137283785,0.6905844993,0,265.5315424,265.5315424,0.8095779624,0.8095779624,0.6905844993,0.2102516701
DB01579,104130,0,0.6475761258,0.6475761258,0.6152804763,0.3212877316,0.7263479924,0.3490010815,204.4529286,204.4529286,0.8791791481,0.8791791481,0.7263479924,0.253644802
DB00206,247200,0,0.716114874,0.716114874,0.6498956016,0.25762702,0.6881096854,0.2116798562,241.4083677,241.4083677,0.6977885951,0.6977885951,0.6881096854,0.153864415
DB00393,179600,0,0.9232870715,0.9232870715,0.5910825382,0.4796754065,1,1,194.7357183,194.7357183,0.9520768606,0.9520768606,1,1
DB02546,165150,0,0.5903260527,0.5903260527,0.5128190764,0.3439179697,0.7421563175,0.2116798562,295.154197,295.154197,0.8110057352,0.8110057352,0.7421563175,0.1733815817
DB01142,192000,0,0.6492486357,0.5461186813,0.6403890723,0.4521652809,0.8230728702,0.3490010815,244.5465191,244.5465191,0.8292508534,0.8292508534,0.8230728702,0.2141435127
DB00286,102300,0,0.7117079703,0.5940885258,0.7117079703,0.4565423456,0.7117079703,0.3490010815,354.7294744,354.7294744,0.8250039988,0.8250039988,0.7117079703,0.2081759927
DB00404,604827,0,0.757915008,0.5773502692,0.757915008,0.5516772844,0.9381153026,0.3490010815,311.208933,311.208933,0.9347488782,0.9347488782,0.9381153026,0.2247458056
DB00424,606703,0,0.7097128095,0,0.6630741994,0,0.8294911184,0,184.7196824,0,0.7992679294,0,0.8294911184,0
DB00804,601626,0,0.7060097921,0.682461299,0.7060097921,0.400802408,0.7060097921,0.2116798562,355.4841769,355.4841769,0.8148211782,0.7562775291,0.7060097921,0.2020794767
DB00448,223350,0,0.6864869757,0.6864869757,0.5843495021,0.4707344358,0.6590253007,0.2116798562,312.4435949,312.4435949,0.7785030102,0.7785030102,0.6590253007,0.2144549663
DB00295,300491,0,0.6270680491,0.625,0.6259605506,0.5012300142,0.756605078,0.3490010815,183.3193934,183.3193934,0.8769435073,0.8769435073,0.756605078,0.3843499588
DB01033,152700,0,0.7527537519,0.6741998625,0.7527537519,0.5119921116,1,1,338.7152196,338.7152196,0.9593109251,0.9593109251,1,1
DB01085,268320,0,0.5819876952,0.5819876952,0.3890194893,0.2549509757,0.6797978224,0.1283903228,285.1017362,285.1017362,0.7224914312,0.7224914312,0.6797978224,0.1920672423
DB00178,156190,0,0.6654751256,0.6654751256,0.642747315,0.4383729217,0.6826299532,0.2116798562,236.9345901,236.9345901,0.7468666979,0.7468666979,0.6826299532,0.1585952432
DB00987,150600,0,0.6906678021,0.5613096232,0.6906678021,0.4725473213,0.6906678021,0.3490010815,201.2237561,201.2237561,0.8076435789,0.8076435789,0.6906678021,0.2457547437
DB00989,273300,0,0.6177207681,0.6177207681,0.509348265,0.4456526358,0.6420733531,0.3490010815,359.4913073,359.4913073,0.7614101272,0.7614101272,0.6420733531,0.2273911379
DB00501,153880,0,0.6663723574,0.4698714939,0.6663723574,0.3692744729,0.6663723574,0.2116798562,291.936637,291.936637,0.7589105776,0.7589105776,0.6663723574,0.1806822353
DB00783,132300,0,0.7427946209,0.5042194841,0.7427946209,0.21795857,0.7427946209,0.3490010815,319.6342507,123.8789732,0.7846318134,0.7846318134,0.7427946209,0.2099990405
DB00988,225755,0,0.6210642647,0.5209880723,0.49941098,0.1452718008,0.7454539832,0.3490010815,258.7798292,258.7798292,0.9659811135,0.9659811135,0.7454539832,0.231182065
DB00775,115000,0,0.8640987598,0.8640987598,0.6454496543,0.3356725433,0.6454496543,0.3490010815,120.2580559,120.2580559,0.7977123279,0.7977123279,0.6454496543,0.2165740876
DB00514,277440,0,0.6354889093,0.6354889093,0.4309654229,0.3115884764,0.6299499464,0.3490010815,335.1522042,335.1522042,0.7868492079,0.7868492079,0.6299499464,0.2051813711
DB00281,600351,0,0.6480740698,0.6480740698,0.4685276816,0.4228131381,0.6624119801,0.3490010815,355.474331,355.474331,0.8491627667,0.8491627667,0.6624119801,0.2112506694
DB00206,275000,0,0.6398294955,0.5940885258,0.6398294955,0.3708099244,0.7682964493,0.3490010815,241.8760013,241.8760013,0.7284765822,0.7284765822,0.7682964493,0.1813198564
DB01238,178600,0,0.78173596,0.78173596,0.4762395655,0.4762395655,0.8165843956,0.3490010815,357.9567013,357.9567013,0.8578998122,0.8578998122,0.8165843956,0.3750842499
DB01009,607682,0,0.7025841888,0.4923659639,0.7025841888,0.4822428222,0.7388327561,0.3490010815,192.5668715,192.5668715,0.8440180905,0.8440180905,0.7388327561,0.2348399751
DB01233,300232,0,0.6575959492,0.6575959492,0.4999636307,0.4387348435,0.5686269282,0,263.231837,263.231837,0.9749077056,0.9749077056,0.5686269282,0.4800294518
DB01364,278200,0,0.6611911231,0.4160251472,0.5955721647,0.1104315261,0.7242985859,0.3490010815,253.5655604,108.7060256,0.7763992593,0.7763992593,0.7242985859,0.2086813333
DB00295,607554,0,0.75,0.75,0.6810578931,0.4897707519,0.6810578931,0.3490010815,183.2430081,183.2430081,0.8862479799,0.8862479799,0.6810578931,0.4200362613
DB00661,208230,0,0.6650621718,0.6650621718,0.5911218556,0.4988674957,0.6439659705,0.3490010815,267.4210164,267.4210164,0.8810403927,0.8810403927,0.7763126801,0.7763126801
DB01104,175505,0,0.6707002747,0.4767312946,0.6707002747,0.5294365215,0.6917105646,0.2116798562,312.538674,259.4339993,0.7958979676,0.7958979676,0.6917105646,0.1701941961
DB00465,236000,0,0.7071067812,0.7071067812,0.5295500736,0.5295500736,0.8543305196,0.3490010815,338.4021277,338.4021277,0.8095194545,0.8095194545,0.8543305196,0.2237223437
DB00642,145100,0,0.7240170698,0.3806934938,0.7240170698,0.387739198,0.7666161452,0.3490010815,264.4503734,264.4503734,0.7700470511,0.7695468215,0.7666161452,0.2485773209
DB00790,107550,0,0.715091794,0.6751906049,0.715091794,0.4021220308,0.715091794,0.2116798562,348.5025108,348.5025108,0.7709662319,0.7709662319,0.715091794,0.213212491
DB01099,152700,0,0.7294447934,0.5773502692,0.7294447934,0.4253849797,0.7294447934,0.3490010815,335.3192509,335.3192509,0.8387516209,0.8387516209,0.7294447934,0.2062007628
DB00696,165199,0,0.6854775839,0.6854775839,0.6573383608,0.25,1,1,310.728177,310.728177,0.8993346952,0.8993346952,1,1
DB01214,144010,0,0.7637626158,0.7637626158,0.6987662377,0.3492151479,0.7411673417,0.3490010815,352.4457405,352.4457405,0.8165893507,0.8165893507,0.7411673417,0.3681952492
DB00997,249100,0,0.7295601857,0.7295601857,0.7247590933,0.3149183286,0.7247590933,0.3490010815,313.4756769,313.4756769,0.7913129286,0.7913129286,0.7247590933,0.179407414
DB00181,277460,0,0.6650839852,0.4714045208,0.6650839852,0.3486669291,0.6650839852,0.2116798562,106.9439105,106.9439105,0.7315512057,0.7315512057,0.6650839852,0.1745748682
DB00727,256700,0,0.6887771183,0.4893226131,0.6887771183,0.3665083331,0.7052729731,0.2116798562,278.695174,278.695174,0.7052729731,0.684660125,0.7052729731,0.1991976877
DB00398,249100,0,0.6898463697,0.6528625492,0.6898463697,0.3701166051,0.7332257427,0.3490010815,115.1737817,115.1737817,0.7233004776,0.7233004776,0.7332257427,0.1937681896
DB00989,254770,0,0.788445345,0.4965635332,0.788445345,0.5104276623,0.788445345,0,336.5219787,336.5026003,0.788445345,0.7819069006,0.788445345,0.2040667262
DB01356,165199,0,0.6191177377,0,0.6191177377,0.381458826,0.6191177377,0.3490010815,235.2976838,235.2976838,0.8294867621,0.8294867621,0.6191177377,0.2006476111
DB00374,237500,0,0.6089140136,0.5,0.531092001,0.3173632374,0.5643560882,0.2116798562,164.4506005,164.4506005,0.8155523785,0.8155523785,0.5643560882,0.2400286095
DB00433,607681,0,0.7791024574,0.5728219619,0.7791024574,0.3688847372,0.7791024574,0.3490010815,259.6979014,259.6979014,0.884860074,0.884860074,0.7791024574,0.3947941135
DB00165,261515,0,0.6479766105,0.5883484054,0.6479766105,0.2773500981,0.6479766105,0.2116798562,262.8153317,345.5213452,0.6479766105,0.762565018,0.6479766105,0.2041424702
DB00206,607499,0,0.7071067812,0.7071067812,0.6038495692,0.2357022604,0.7461710493,0.2116798562,241.7705524,241.7705524,0.8674230148,0.8674230148,0.7461710493,0.2446769331
DB00820,608583,0,0.7938116819,0.7938116819,0.7834737506,0.4867923835,0.8311055129,0.3490010815,266.7826831,266.7826831,0.8079220487,0.8079220487,0.8311055129,0.1961513561
DB00182,175100,0,0.5652477855,0.3939192986,0.5652477855,0.4248385633,0.6257986146,0,225.3353057,225.3353057,0.8676460735,0.8676460735,0.6257986146,0.3569787263
DB00497,300125,0,0.8164965809,0.8164965809,0.5906102733,0.5405785799,0.6697265066,0.3490010815,227.0528573,227.0528573,0.8961951963,0.8961951963,0.6697265066,0.394428607
DB00404,205700,0,0.6171304003,0.568796459,0.6171304003,0.4144624725,0.7279730835,0,285.7300124,311.1960797,0.7354801089,0.7756799126,0.7279730835,0.2132403631
DB00388,125320,0,0.7983920073,0.6647258571,0.7983920073,0.3686048904,0.8099873334,0.3490010815,303.3331502,303.3331502,0.8965404536,0.8965404536,0.8099873334,0.525830539
DB00480,164230,0,0.8164965809,0.8164965809,0.5243055078,0.5243055078,0.7368835042,0.2116798562,358.4717562,358.4717562,0.8667396706,0.8667396706,0.7368835042,0.2229257706
DB00695,600808,0,0.7661177154,0.6341718324,0.7661177154,0.4432905934,0.7661177154,0.2116798562,281.3307662,281.3307662,0.869923487,0.869923487,0.7661177154,0.2308145125
DB00921,125310,0,0.7483314774,0.7483314774,0.7466798921,0.5444655065,0.7466798921,0.3490010815,301.8111993,301.8111993,0.8586725336,0.8586725336,0.7466798921,0.4332361274
DB00530,604278,0,0.628047202,0.381000381,0.628047202,0.1801874925,0.643659603,0.3490010815,294.4078803,294.4078803,0.8497235271,0.8497235271,0.643659603,0.2479478431
DB00368,146255,0,0.8838834765,0.8838834765,0.55912446,0.5,0.8376604364,0.3490010815,333.9490979,333.9490979,0.9122320284,0.9122320284,0.8376604364,0.3769524042
DB00153,188050,0,0.6356222264,0.5307448924,0.4251470143,0.2379154757,0.426019963,0.3490010815,150.6983742,150.6983742,0.7800007515,0.7800007515,0.4251470143,0.2258728708
DB00694,132090,0,0.6949440273,0.6063390626,0.6949440273,0.2521583134,0.7460411455,0.3490010815,330.7287262,124.2416999,0.7460411455,0.7280821324,0.7460411455,0.1914390558
DB00216,179830,0,0.5940345046,0.3333333333,0.4712431298,0.2182178902,0.8159250539,0.2116798562,201.9777215,201.9777215,0.8187442957,0.8187442957,0.8159250539,0.2357727563
DB01254,607631,0,0.682461299,0.682461299,0.551214067,0.4802016319,0.551214067,0.3490010815,141.4248917,141.4248917,0.8426832773,0.8426832773,0.551214067,0.2538184565
DB00608,217200,0,0.6373774392,0.6373774392,0.5001021119,0.3651483717,0.5995901778,0.3490010815,353.4062818,353.4062818,0.8210205454,0.8210205454,0.5995901778,0.2568637682
DB01128,115300,0,0.6955555204,0.405442427,0.6955555204,0.07537783614,0.7327749524,0.3490010815,66.75327707,66.75327707,0.8415855595,0.8415855595,0.7327749524,0.3368807844
DB01099,230450,0,0.6210439048,0,0.6210439048,0,0.6210439048,0,278.5950191,0,0.6210439048,0,0.6210439048,0
DB01098,181000,0,0.5954967377,0.5901818421,0.5727675746,0.3416888483,0.5727675746,0.3490010815,342.2484478,342.2484478,0.8039975007,0.8039975007,0.5727675746,0.2322246591
DB00464,237450,0,0.5492656523,0.377964473,0.5492656523,0.3356725433,0.5492656523,0.3490010815,60.58877784,60.58877784,0.7995729257,0.7995729257,0.5492656523,0.2165298083
DB00907,144650,0,0.6156817477,0.6069769787,0.5032933582,0.1373605639,0.680593192,0.2116798562,291.3537369,291.3537369,0.7804441481,0.7804441481,0.680593192,0.2314789159
DB01002,607685,0,0.8528028654,0.8528028654,0.5907187948,0.4087026571,0.6845676537,0.3490010815,240.7708961,199.5820633,0.7927678198,0.7927678198,0.6845676537,0.1772693553
DB00906,254400,0,0.7211102551,0.7211102551,0.6161196308,0.6161196308,0.2474078258,0.1283903228,343.6378908,343.6378908,0.7439314707,0.7439314707,0.3364193212,0.2030278984
DB00917,144650,0,0.7071067812,0.7071067812,0.4965080802,0.4010037657,0.5410642292,0.3490010815,90.59019243,87.59566199,0.7856383665,0.7856383665,0.5410642292,0.3121080116
DB00489,203700,0,0.7851358839,0.7851358839,0.5404632619,0.3466578628,0.7183735408,0.3490010815,218.3620846,218.3620846,0.8440371447,0.8440371447,0.7183735408,0.2251700128
DB00454,166300,0,0.5595089401,0.5410017808,0.4475209895,0.3614599097,1,1,323.0092878,323.0092878,0.9293572748,0.9293572748,1,1
DB00871,256700,0,0.7130740328,0.7130740328,0.6015234325,0.2663118206,0.7521419442,0.3490010815,305.0016393,305.0016393,0.7581444347,0.7581444347,0.7521419442,0.2050708649
DB00193,138800,0,0.6458096297,0.5723514715,0.5758004287,0.2575220894,0.6912141768,0.2116798562,330.7264731,330.7264731,0.7977990126,0.7977990126,0.6912141768,0.1674967299
DB00591,191390,0,0.9244162777,0.9244162777,0.5522811357,0.4096732452,1,1,304.6670314,304.6670314,1,1,1,1
DB00277,179600,0,0.7708455737,0.7708455737,0.6986468821,0.3960590172,1,1,344.9594179,344.9594179,0.9561435415,0.9561435415,1,1
DB00572,147480,0,0.691906266,0.4364357805,0.691906266,0.3206302205,0.691906266,0,251.7555064,160.853971,0.7925483769,0.7925483769,0.691906266,0.2005582225
DB00584,231900,0,0.6173477941,0,0.5829370287,0,0.6364454472,0,183.4811936,0,0.6061564956,0,0.6364454472,0
DB00206,212050,0,0.7650920557,0.7650920557,0.5625877697,0.3333333333,0.724618731,0.2116798562,241.4601416,241.4601416,0.8177721442,0.8177721442,0.724618731,0.2147312354
DB00647,168600,0,0.660415694,0.6432675209,0.6002086081,0.4208127058,0.6018042537,0.3490010815,360.2124373,360.2124373,0.894394438,0.894394438,0.7245174481,0.3974424923
DB00906,144010,0,0.6424160744,0.6424160744,0.5499047277,0.5499047277,0.4599167142,0.1283903228,355.952244,355.952244,0.7457916005,0.7457916005,0.4599167142,0.226760085
DB00203,258360,0,0.7849596271,0.7849596271,0.6063098938,0.5118249071,0.6709978116,0.3490010815,243.8647166,243.8647166,0.7559270239,0.7559270239,0.6709978116,0.2104776744
DB01120,208700,0,0.7302967433,0.7302967433,0.5063054194,0.5063054194,0.7247015442,0.2116798562,318.2250777,317.6649178,0.8375956343,0.8375956343,0.7247015442,0.2465250375
DB00449,160750,0,0.6715507368,0.6715507368,0.6702844705,0.3273268354,0.7799233142,0.07787266721,273.6804706,273.6804706,0.9333664913,0.9333664913,0.7799233142,0.2075820774
DB00672,137800,0,0.6915640748,0.6915640748,0.6708994177,0.2363597296,0.6708994177,0.07787266721,318.0440221,318.0440221,0.7184367634,0.7184367634,0.6708994177,0.1708068268
DB00273,121200,0,0.8784374533,0.4935481168,0.8784374533,0.2765534949,0.9091360514,0,313.8316439,265.9454831,0.9129800031,0.9129800031,0.9091360514,0.4696452925
DB00188,602080,0,0.6784669928,0.6784669928,0.5386201766,0.4655300917,0.5386201766,0.3490010815,360.2610165,360.2610165,0.7711145716,0.7711145716,0.5386201766,0.2842370125
DB00180,212350,0,0.6657317541,0.6009252126,0.6425924299,0.3597384671,0.6721193591,0.3490010815,337.5707333,337.5707333,0.774050099,0.774050099,0.6721193591,0.1976131269
DB00788,179830,0,0.7045465858,0.4780914437,0.7045465858,0.1865747212,0.7045465858,0.3490010815,233.5551327,233.5551327,0.8263423749,0.8263423749,0.7045465858,0.2277171834
DB01576,608320,0,0.5557194605,0.4738035415,0.5557194605,0.4938647983,0.8343276193,0.3490010815,328.1584983,328.1584983,0.8445848112,0.8445848112,0.8343276193,0.2081793149
DB01151,145500,0,0.6882472016,0.6882472016,0.5245941292,0.5094526325,1,1,211.2463017,211.2463017,0.9017694129,0.9017694129,1,1
DB02546,241100,0,0.5231736708,0.5039526307,0.4060663475,0.2702736742,0.5754055066,0.5754055066,294.7320817,294.7320817,0.8389275011,0.8389275011,0.5563421553,0.2052429621
DB00373,138800,0,0.6699438141,0.5498414148,0.6699438141,0.3672651916,0.6888941899,0.3490010815,359.6039488,359.6039488,0.8080030057,0.8080030057,0.6888941899,0.1490267359
DB00376,308350,0,0.7274107242,0.5282705438,0.7274107242,0.2767247307,0.7274107242,0.3490010815,212.2898961,212.2898961,0.8646672728,0.8646672728,0.7274107242,0.1966740814
DB00468,270960,0,0.7006490497,0.7006490497,0.6731541076,0.3692744729,0.6731541076,0.3490010815,241.7032081,12,0.7200518556,0.7200518556,0.6731541076,0.2227670262
DB01260,133600,0,0.8864052604,0.8864052604,0.5304952369,0.3555795011,1,1,274.3118663,274.3118663,1,1,1,1
DB01197,125851,0,0.7276068751,0.7276068751,0.7267334081,0.461179539,0.7267334081,0.3490010815,325.9570524,325.9570524,0.8050130806,0.8050130806,0.7267334081,0.2333400422
DB00569,104300,0,0.5722778793,0.5345224838,0.4754509857,0.4754509857,0.5400336677,0.3490010815,221.7227999,221.7227999,0.8032109003,0.8032109003,0.5400336677,0.2401161145
DB00804,607508,0,0.7624928517,0.6218252702,0.6514822281,0.4254814717,0.7368835042,0.3490010815,355.5137128,355.4715178,0.9172626496,0.8758588243,0.7368835042,0.4775814033
DB00281,191390,0,0.6149765237,0.4596385598,0.4406977681,0.3870733574,0.7176890186,0.3490010815,357.1470285,357.1470285,0.8378360509,0.8378360509,0.7176890186,0.2063747061
DB00165,300232,0,0.6045399273,0.5325242619,0.6045399273,0.1414213562,0.6045399273,0.2116798562,351.3730212,351.3730212,0.680611778,0.680611778,0.6045399273,0.1977227034
DB00404,206200,0,0.5611978238,0,0.5611978238,0,0.6215569545,0,230.9162321,0,0.60045127,0,0.6215569545,0
DB01050,604827,0,0.773746027,0.5222329679,0.773746027,0.5743894791,0.773746027,0.3490010815,358.4996513,358.4996513,0.8655807048,0.8655807048,0.773746027,0.2554676903
DB01175,128101,0,0.655172467,0.4958847037,0.655172467,0.4454651972,0.7683808372,0.2116798562,288.8771365,288.8771365,0.8364735461,0.8364735461,0.7683808372,0.2017013965
DB00889,273300,0,0.7071067812,0.7071067812,0.4200840252,0.4200840252,0.5621907253,0.2116798562,323.7051127,323.7051127,0.7280804298,0.7280804298,0.4481918508,0.2051552133
DB00201,607459,0,0.7242859683,0.7242859683,0.715709431,0.2992528008,0.715709431,0.5754055066,341.4322773,341.4322773,0.8832962692,0.8832962692,0.7796256035,0.2333039375
DB01023,145600,0,0.7440332007,0.4843221048,0.7440332007,0.4339489467,0.7440332007,0.2116798562,290.201654,290.201654,0.8620038076,0.8620038076,0.7440332007,0.1603598493
DB00987,260480,0,0.6952902167,0.5400617249,0.6428684932,0.4209101499,0.6428684932,0.3490010815,201.2982861,201.2982861,0.7273438937,0.7273438937,0.6428684932,0.2561990345
DB01223,200170,0,0.8343875189,0.8343875189,0.6117269151,0.4461771779,0.617086936,0.3490010815,255.9062328,255.9062328,0.8954427617,0.8954427617,0.617086936,0.3459946605
DB00492,133239,0,0.7449654249,0.6793662205,0.7449654249,0.43353409,0.7449654249,0,329.0303937,329.0303937,0.7449654249,0.68781133,0.7449654249,0.1843241891
DB00734,140850,0,0.5779707081,0.5416025603,0.5779707081,0.3082459672,0.716439417,0.5754055066,352.9688372,352.9688372,0.9265121352,0.9265121352,0.7873567495,0.7873567495
DB00279,144110,0,0.7379861534,0.5897678246,0.7379861534,0.2346185661,0.7379861534,0.2116798562,357.8491302,357.8491302,0.8248627173,0.8248627173,0.7379861534,0.1997846131
DB00997,260480,0,0.6775074859,0.6775074859,0.6684138232,0.3642156795,0.6684138232,0.3490010815,343.944763,343.944763,0.7743267219,0.7743267219,0.6684138232,0.1754536351
DB00371,167870,0,0.7423124924,0.6191391874,0.7423124924,0.4068381022,1,1,353.8799231,353.8799231,1,1,1,1
DB00182,179830,0,0.6603797233,0.246182982,0.5564021593,0.2228124549,0.7551731051,0,224.9955555,224.9955555,0.8276272861,0.8276272861,0.7551731051,0.218122951
DB00285,607501,0,0.7932002668,0.700140042,0.7834546119,0.5452174428,0.9763620348,1,347.4436123,355.8131532,0.8769468296,0.8809137173,0.9763620348,1
DB00557,266600,0,0.7385489459,0.7385489459,0.4564601395,0.2145987688,0.6397112596,0.3490010815,309.5448271,309.5448271,0.8274425722,0.8274425722,0.6397112596,0.208144245
